강경훈,연애조작단 시라노,tvn,2013-05-27,0.6,조선X파일 기찰비록,tvn,2010-08-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
오종록,포레스트,kbs2,2020-01-29,7.4,최고의 결혼,tv조선,2014-09-27,1.8,일년에 열두남자,tvn,2012-02-15,,대물,sbs,2010-10-06,28.3,스타일,sbs,2009-08-01,21.1,워킹맘,sbs,2008-07-30,18.2,"90일, 사랑할 시간",mbc,2006-11-15,8.6,건빵선생과 별사탕,sbs,2005-04-13,,사랑한다 말해줘,mbc,2004-02-25,,피아노,sbs,2001-11-21,,줄리엣의 남자,sbs,2000-09-14,,해피투게더,sbs,1999-06-16,,내 마음을 뺏어봐,sbs,1998-03-25,,연어가 돌아올 때,sbs,1996-11-11,,째즈,sbs,1995-09-06,,사랑은 없다,sbs,1994-08-24,,결혼,sbs,1993-10-25,,세상은 내게 모든 것을 가지라 한다,sbs,1993-05-10,,비련초,sbs,1992-08-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
오진석,하자있는 인간들,mbc,2019-11-27,4,첫사랑은 처음이라서 2,넷플릭스,2019-07-26,,첫사랑은 처음이라서,넷플릭스,2019-04-18,,엽기적인 그녀,sbs,2017-05-29,11.4,용팔이,sbs,2015-08-05,21.5,모던파머,sbs,2014-10-18,6.3,결혼의 여신,sbs,2013-06-29,13.9,미쓰 아줌마,sbs,2011-05-30,13.7,완벽한 이웃을 만나는 법,sbs,2007-07-25,18.5,101번째 프러포즈,sbs,2006-05-29,8,프라하의 연인,sbs,2005-09-24,,불량주부,sbs,2005-03-21,,내사랑 토람이,sbs,2005-01-07,,파리의 연인,sbs,2004-06-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
오충환,스타트업,tvn,2020-10-17,5,호텔 델루나,tvn,2019-07-13,12,당신이 잠든 사이에,sbs,2017-09-27,10,닥터스,sbs,2016-06-20,21.3,내일을 향해 뛰어라,sbs,2015-02-20,3.8,별에서 온 그대,sbs,2013-12-18,28.1,가족의 탄생,sbs,2012-12-05,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
오현종,그 남자의 기억법,mbc,2020-03-18,5.4,투깝스,mbc,2017-11-27,9.7,역도요정 김복주,mbc,2016-11-16,5.4,딱 너 같은 딸,mbc,2015-05-18,13.9,개과천선,mbc,2014-04-30,10.2,드라마 페스티벌 - 상놈 탈출기,mbc,2013-10-31,4.3,메디컬 탑팀,mbc,2013-10-09,7.3,7급 공무원,mbc,2013-01-23,16,닥터 진,mbc,2012-05-26,14.5,천 번의 입맞춤,mbc,2011-08-20,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
오현창,불굴의 차여사,mbc,2015-01-05,11,불굴의 며느리,mbc,2011-06-06,20.5,황금물고기,mbc,2010-05-03,20.2,민들레 가족,mbc,2010-01-30,13.6,살맛납니다,mbc,2009-10-26,22.4,"사랑해, 울지마",mbc,2008-11-17,19.5,베스트극장 - 그녀가 보고 있다,mbc,2005-04-01,,백조의 호수,mbc,2003-06-30,,사랑을 예약하세요,mbc,2002-02-03,,사랑과 성공,mbc,1998-09-19,,나의 어머니,mbc,1990-05-03,,한지붕 세가족,mbc,1986-11-09,,전원일기,mbc,1980-10-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
운군일,맛있는 인생,sbs,2012-04-28,12.5,황금신부,sbs,2007-06-23,31.1,자꾸만 보고 싶네,sbs,2000-09-18,,단단한 놈,sbs,1998-12-09,,꿈의 궁전,sbs,1997-01-04,,까치네,sbs,1994-07-17,,한강 뻐꾸기,sbs,1993-04-07,,두려움 없는 사랑,sbs,1992-05-02,,세노야,kbs1,1989-03-06,,순심이,kbs2,1988-03-05,,사랑이 꽃피는 나무,kbs1,1987-05-11,,원다풍,kbs2,1987-01-01,,고교생 일기,kbs1,1983-03-03,,똑순이 만세,kbs1,1982-09-20,,꼴찌 만세,kbs2,1981-11-03,,엄마의 일기,kbs1,1981-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
유선동,경이로운 소문,ocn,2020-11,,뱀파이어 검사 시즌2,ocn,2012-09-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
유수열,갈수록 기세등등,mbn,2011-12-03,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
유인식,낭만닥터 김사부 2,sbs,2020-01-06,27.1,배가본드,sbs,2019-09-20,13,낭만닥터 김사부,sbs,2016-11-07,27.6,미세스 캅 2,sbs,2016-03-05,11.1,미세스 캅,sbs,2015-08-03,15.8,너희들은 포위됐다,sbs,2014-05-07,14.2,돈의 화신,sbs,2013-02-02,16.8,샐러리맨 초한지,sbs,2012-01-02,21.7,자이언트,sbs,2010-05-10,38.2,불한당,sbs,2008-01-02,10.3,외과의사 봉달희,sbs,2007-01-17,24.9,연인,sbs,2006-11-08,22.6,불량가족,sbs,2006-03-15,17.8,불량주부,sbs,2005-03-21,,폭풍속으로,sbs,2004-03-13,,스무살,sbs,2003-03-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
유정준,신데렐라맨,mbc,2009-04-15,10.5,환생 - NEXT,mbc,2005-05-16,,좋은사람,mbc,2003-08-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
유정환,오늘의 탐정,kbs2,2018-09-05,4.4,딴따라,sbs,2016-04-20,8.7,선암여고 탐정단,jtbc,2014-12-16,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
유제원,"하이바이, 마마!",tvn,2020-02-22,6.5,어비스,tvn,2019-05-06,3.9,내일 그대와,tvn,2017-02-03,3.9,오 나의 귀신님,tvn,2015-07-03,7.3,천국의 눈물,mbn,2014-10-11,3.3,고교처세왕,tvn,2014-06-16,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
유종선,"60일, 지정생존자",tvn,2019-07-01,6.2,김비서가 왜 그럴까,tvn,2018-06-06,8.7,드라마 스테이지 - 낫 플레이드,tvn,2018-01-13,1.4,드라마 스페셜 - 빨간 선생님,kbs2,2016-09-25,2.4,태양의 후예,kbs2,2016-02-24,38.8,드라마 스페셜 - 머리 심는 날,kbs2,2015-03-27,3.6,드라마 스페셜 - 액자가 된 소녀,kbs2,2014-11-09,1.6,천상여자 (天上女子),kbs2,2014-01-06,21.1,미래의 선택,kbs2,2013-10-14,9.7,천명 : 조선판 도망자 이야기,kbs2,2013-04-24,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
유철용,사이코지만 괜찮아,tvn,2020-06-20,7.3,트라이앵글,mbc,2014-05-05,10.5,포세이돈,kbs2,2011-09-19,8.9,태양을 삼켜라,sbs,2009-07-08,18.5,히트,mbc,2007-03-19,18.5,슬픈연가,mbc,2005-01-05,,폭풍속으로,sbs,2004-03-13,,올인,sbs,2003-01-15,,먼길,sbs,2001-01-21,,달콤한 신부,sbs,1999-10-17,,미우나 고우나,sbs,1998-10-19,,화이트 크리스마스,sbs,1997-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
유학찬,톱스타 유백이,tvn,2018-11-16,3.1,응답하라 1988,tvn,2015-11-06,18.8,아홉수 소년,tvn,2014-08-29,1.4,응답하라 1994,tvn,2013-10-18,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
유현기,영혼수선공,kbs2,2020-05-06,5.2,최고의 이혼,kbs2,2018-10-08,4.5,착하지 않은 여자들,kbs2,2015-02-25,13.7,내 딸 서영이,kbs2,2012-09-15,47.6,브레인,kbs2,2011-11-14,17.9,공부의 신,kbs2,2010-01-04,25.1,산너머 남촌에는 1,kbs1,2007-10-24,16.5,서울 1945,kbs1,2006-01-07,17.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
유호진,최고의 한방,kbs2,2017-06-02,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
윤류해,맛 좀 보실래요,sbs,2019-11-12,9.7,강남스캔들,sbs,2018-11-26,7.9,돌아온 황금복,sbs,2015-06-08,18,원더풀 마마,sbs,2013-04-13,9.2,그대를 사랑합니다,sbs plus,2012-04-16,,세자매,sbs,2010-04-19,16.5,두 아내,sbs,2009-05-04,16.6,왕과 나,sbs,2007-08-27,25.5,8월에 내리는 눈,sbs,2007-06-15,14.8,사랑하는 사람아,sbs,2007-01-15,12.8,깜근이 엄마,sbs,2006-10-07,12,하노이 신부,sbs,2005-09-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
윤상호,달이 뜨는 강,방송사 미확정,2021,,바람과 구름과 비,tv조선,2020-05-17,6.3,이몽,mbc,2019-05-04,7.1,사임당 빛의 일기,sbs,2017-01-26,16.3,백년의 신부,tv조선,2014-02-22,1.5,고봉실 아줌마 구하기,tv조선,2011-12-17,1.7,버디버디,tvn,2011-08-08,,탐나는도다,mbc,2009-08-08,6.7,비천무,sbs,2008-02-01,14.3,태왕사신기,mbc,2007-09-11,31.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
윤석호,사랑비,kbs2,2012-03-26,6.4,봄의 왈츠,kbs2,2006-03-06,12.5,여름향기,kbs2,2003-07-07,,겨울연가,kbs2,2002-01-14,,가을동화,kbs2,2000-09-18,,초대,kbs2,1999-09-20,,광끼,kbs2,1999-05-04,,순수,kbs2,1998-08-17,,웨딩드레스,kbs2,1997-12-06,,프로포즈,kbs2,1997-06-09,,컬러 - 너의 뒤에 초록빛 햇살이 (그린),kbs2,1996-06-19,,컬러 - 재즈에 가까운 블루 (블루),kbs2,1996-06-12,,컬러 - 커피 향기는 바람에 날리고 (갈색),kbs2,1996-06-05,,컬러 - 보랏빛 블라인드를 열면 (보라),kbs2,1996-05-29,,컬러 - 레몬티의 유혹 (옐로),kbs2,1996-05-22,,컬러 - 회색이 아름다운 이유 (그레이),kbs2,1996-05-15,,"컬러 - 사랑, 적색주의보 (레드)",kbs2,1996-05-08,,컬러,kbs2,1996-05-01,,컬러 - 화이트로 그린 슬픔 (화이트),kbs2,1996-05-01,,사랑의 인사,kbs2,1994-11-01,,느낌,kbs2,1994-07-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
윤성식,바벨,tv조선,2019-01-27,3.7,화랑,kbs2,2016-12-19,13.1,왕의 얼굴,kbs2,2014-11-19,9.1,최고다 이순신,kbs2,2013-03-09,30.8,각시탈,kbs2,2012-05-30,22.9,강력반,kbs2,2011-03-07,8.7,남자이야기,kbs2,2009-04-06,9.6,연애결혼,kbs2,2008-08-25,8.8,대조영,kbs1,2006-09-16,36.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
윤성호,할 수 있는 자가 구하라,mbc every1,2012-02-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
윤여창,철수씨와 02,mbn,2018-02-15,1.2,아빠니까 괜찮아,mbn,2017-05-18,0.7,엄마니까 괜찮아,mbn,2015-09-28,2,에로배우 살인사건,ocn,2008-11-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
윤재문,신과의 약속,mbc,2018-11-24,18.4,불어라 미풍아,mbc,2016-08-27,26.6,장미빛 연인들,mbc,2014-10-18,28.9,오자룡이 간다,mbc,2012-11-19,21.3,천 번의 입맞춤,mbc,2011-08-20,15.6,돌아온 일지매,mbc,2009-01-21,17,대한민국 변호사,mbc,2008-07-09,12.3,겨울새,mbc,2007-09-15,18.1,있을 때 잘해,mbc,2006-07-17,21.3,어느 멋진 날,mbc,2006-05-31,14.5,가을 소나기,mbc,2005-09-21,,사랑밖엔 난 몰라,mbc,1998-01-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
윤재순,막돼먹은 영애씨 시즌15,tvn,2016-10-31,3.9,막돼먹은 영애씨 시즌14,tvn,2015-08-10,3.5,막돼먹은 영애씨 시즌13,tvn,2014-03-27,2.4,막돼먹은 영애씨 시즌12,tvn,2013-07-18,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
윤지훈,금 나와라 뚝딱!,mbc,2013-04-06,22.7,빛과 그림자,mbc,2011-11-28,24.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
윤창범,같이 살래요,kbs2,2018-03-17,36.9,"다시, 첫사랑",kbs2,2016-11-28,23.7,근초고왕,kbs1,2010-11-06,12.9,2009 전설의 고향,kbs2,2009-08-10,6.4,대왕세종,kbs2,2008-01-05,23,서울 1945,kbs1,2006-01-07,17.9,무인시대,kbs1,2003-02-08,,명성황후,kbs2,2001-05-09,,왕과 비,kbs1,1998-06-06,,창공,kbs2,1995-05-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이강현,여자의 비밀,kbs2,2016-06-27,22.7,눈의 여왕,kbs2,2006-11-13,10.8,TV소설 그대는 별,kbs1,2004-06-14,,학교 3,kbs1,2000-03-05,,학교 2,kbs2,1999-05-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이강훈,위대한 캣츠비,tvn,2007-07-04,,TV영화 러브스토리 - 기억의 주인,sbs,2000-01-26,,"TV영화 러브스토리 - 불면증, 메뉴얼 그리고 오렌지주스",sbs,2000-01-19,,TV영화 러브스토리 - 미스힙합 & 미스터록,sbs,2000-01-12,,TV영화 러브스토리 - 로즈,sbs,2000-01-05,,TV영화 러브스토리 - 오픈 엔디드,sbs,1999-12-22,,TV영화 러브스토리 - 유실물,sbs,1999-12-15,,TV영화 러브스토리 - 메시지,sbs,1999-12-08,,모델,sbs,1997-04-09,,해빙,sbs,1995-11-08,,머나먼 쏭바강,sbs,1993-11-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이건준,"부탁해요, 엄마",kbs2,2015-08-15,38.2,KBS 드라마 스페셜 단막 2014,kbs2,2014-01-26,,드라마 스페셜 연작시리즈 - 아들을 위하여,kbs2,2011-12-04,5.6,구미호 : 여우누이뎐,kbs2,2010-07-05,13.1,난 네게 반했어,kbs2,2008-04-21,12.1,"HD TV문학관 - 봄, 봄봄",kbs1,2008-03-03,6.2,황금사과,kbs2,2005-11-16,14.3,러브홀릭,kbs2,2005-05-02,,드라마시티 - 사랑해요 수헬리,kbs2,2004-07-04,,러빙 유,kbs2,2002-07-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이경미,보건교사 안은영,넷플릭스,2020-09-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이계준,이브의 사랑,mbc,2015-05-18,14.7,모두 다 김치,mbc,2014-04-07,15.4,내 손을 잡아,mbc,2013-10-07,17.4,사랑했나봐,mbc,2012-10-15,19.3,위험한 여자,mbc,2011-10-10,13.5,주홍글씨,mbc,2010-08-09,16.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이관희,맏이,jtbc,2013-09-14,4.6,내 여자,mbc,2008-07-26,10.1,그 여름의 태풍,sbs,2005-05-28,,황태자의 첫사랑,mbc,2004-06-23,,천년지애,sbs,2003-03-22,,위기의 남자,mbc,2002-04-08,,엄마야 누나야,mbc,2000-11-04,,깁스 가족,mbc,2000-01-07,,육남매,mbc,1998-02-04,,사랑한다면,mbc,1996-12-07,,1.5,mbc,1996-04-29,,아들의 여자,mbc,1994-10-19,,폭풍의 계절,mbc,1993-05-12,,억새 바람,mbc,1992-11-23,,분노의 왕국,mbc,1992-04-06,,이별의 시작,mbc,1991-03-10,,어둔 하늘 어둔 새,mbc,1990-06-18,,거인,mbc,1989-11-20,,잠들지 않는 나무,mbc,1989-04-10,,세 여인,mbc,1988-01-09,,전원일기,mbc,1980-10-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이교욱,"노리코, 서울에 가다",kbs2,2011-09-10,3.1,못말리는 결혼,kbs2,2007-11-05,9.7,북경 내사랑,kbs2,2004-05-10,,결혼이야기,kbs2,2002-11-03,,용의 눈물,kbs1,1996-11-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이권,구해줘 2,ocn,2019-05-08,3.6,닥치고 꽃미남밴드,tvn,2012-01-30,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이근욱,뱀파이어 아이돌,mbn,2011-12-05,0.6,레알스쿨,mbc every1,2011-01-10,,남자 셋 여자 셋,mbc,1996-10-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이길복,낭만닥터 김사부 2,sbs,2020-01-06,27.1,배가본드,sbs,2019-09-20,13,낭만닥터 김사부,sbs,2016-11-07,27.6,미세스 캅,sbs,2015-08-03,15.8,냄새를 보는 소녀,sbs,2015-04-01,10.8,너희들은 포위됐다,sbs,2014-05-07,14.2,별에서 온 그대,sbs,2013-12-18,28.1,돈의 화신,sbs,2013-02-02,16.8,샐러리맨 초한지,sbs,2012-01-02,21.7,마이더스,sbs,2011-02-22,16.4,자이언트,sbs,2010-05-10,38.2,드림,sbs,2009-07-27,7,타짜,sbs,2008-09-16,17.2,불한당,sbs,2008-01-02,10.3,연인,sbs,2006-11-08,22.6,101번째 프러포즈,sbs,2006-05-29,8,불량주부,sbs,2005-03-21,,마지막 춤은 나와 함께,sbs,2004-10-23,,2004 인간시장,sbs,2004-03-08,,태양속으로,sbs,2003-01-11,,정,sbs,2002-08-28,,순수의 시대,sbs,2002-07-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이나정,좋아하면 울리는,넷플릭스,2019-08-22,,"쌈, 마이웨이",kbs2,2017-05-22,13.8,오 마이 비너스,kbs2,2015-11-16,9.9,눈길,kbs1,2015-02-28,,드라마 스페셜 - 연우의 여름,kbs2,2013-09-04,2.8,세상 어디에도 없는 착한남자,kbs2,2012-09-12,18.3,당신 뿐이야,kbs1,2011-11-07,24.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이대영,황금정원,mbc,2019-07-20,10.4,아버님 제가 모실게요,mbc,2016-11-12,16.1,여왕의 꽃,mbc,2015-03-14,22.4,하얀 거짓말,mbc,2008-12-01,25.2,"사랑해, 울지마",mbc,2008-11-17,19.5,내 인생의 황금기,mbc,2008-08-30,16.4,나쁜여자 착한여자,mbc,2007-01-01,24.6,굳세어라 금순아,mbc,2005-02-14,,남자의 향기,mbc,2003-05-14,,로망스,mbc,2002-05-08,,사랑을 위하여,mbc,1998-07-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이덕건,TV소설 파도야 파도야,kbs2,2018-02-12,10.4,별난 가족,kbs1,2016-05-02,26,별난 며느리,kbs2,2015-08-17,6,사랑은 노래를 타고,kbs1,2013-11-04,31.5,드라마 스페셜 - 불침번을 서라,kbs2,2013-08-07,4.1,TV소설 사랑아 사랑아,kbs2,2012-05-07,17.4,바람불어 좋은 날,kbs1,2010-02-01,29.3,돌아온 뚝배기,kbs2,2008-06-02,13.2,미우나 고우나,kbs1,2007-09-03,44.2,별난여자 별난남자,kbs1,2005-09-23,34.3,아름다운 유혹,kbs2,2004-04-19,,색소폰과 찹쌀떡,kbs2,2002-06-03,,우리는 길 잃은 작은 새를 보았다,kbs2,1999-04-19,,폭풍속으로,kbs2,1997-03-03,,가면 속의 천사,kbs2,1995-07-05,,사라비아 공화국,kbs2,1994-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이동윤,"선배, 그 립스틱 바르지 마요",jtbc,2021,,20세기 소년소녀,mbc,2017-10-09,4.3,가화만사성,mbc,2016-02-27,20.4,운명처럼 널 사랑해,mbc,2014-07-02,11.5,여왕의 교실,mbc,2013-06-12,9.5,신들의 만찬,mbc,2012-02-04,20.4,최고의 사랑,mbc,2011-05-04,21,"런닝,구",mbc,2010-06-10,5.4,히어로,mbc,2009-11-18,6.6,"사랑해, 울지마",mbc,2008-11-17,19.5,라이프 특별조사팀,mbc,2008-04-13,,나쁜여자 착한여자,mbc,2007-01-01,24.6,오버 더 레인보우,mbc,2006-07-26,8.9,이별에 대처하는 우리의 자세,mbc,2005-07-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이동훈,빅이슈,sbs,2019-03-06,4.8,신의 선물 - 14일,sbs,2014-03-03,10.6,바보엄마,sbs,2012-03-17,12.8,보스를 지켜라,sbs,2011-08-03,17.8,당돌한 여자,sbs,2010-03-02,22.9,타짜,sbs,2008-09-16,17.2,강남엄마 따라잡기,sbs,2007-06-25,18.2,사랑에 미치다,sbs,2007-02-03,12.4,루루공주,sbs,2005-07-27,,진주귀걸이,sbs,2005-01-24,,파리의 연인,sbs,2004-06-12,,백수탈출,sbs,2003-04-26,,정,sbs,2002-08-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
